id,province,district,subdistrict,address,property_type,total_units,bedrooms,baths,floor_area,floor_level,land_area,latitude,longitude,nearby_stations,nearby_bus_stops,nearby_supermarkets,nearby_shops,year_built,month_built,price,price_sqm
11032570,Samut Prakan,Mueang Samut Prakan,Thepharak,Soi Srisamit,Detached House,318.0,3.0,3.0,199,2.0,308.0,13.6156787472,100.6336108433,0,,5.0,7,2019,,8290000,
11028889,Bangkok,Bueng Kum,Khlong Kum,คลองลำเจียก,Townhouse,,3.0,3.0,150,2.0,100.0,13.7919717,100.659077,0,8.0,8.0,2,0,,5200000,
11033045,Bangkok,Khlong Toei,Khlong Toei,140 Sukhumvit Road,Condo,269.0,1.0,1.0,56,18.0,,13.725135,100.564214,2,,20.0,20,2010,July,8000000,142857.14285714287
10837399,Bangkok,Sathon,Yan Nawa,Sathorn Nua Road,Condo,364.0,1.0,1.0,36,13.0,,13.7185513028,100.5268048074,3,,15.0,20,2014,July,5350000,148611.11111111112
7734155,Bangkok,Min Buri,Min Buri,Min Buri,Townhouse,,3.0,3.0,207,2.0,,13.8154818,100.7352666,0,20.0,6.0,10,0,,7400000,
10989330,Bangkok,Lak Si,Talat Bang Khen,Talat Bang Khen,Townhouse,,2.0,2.0,72,2.0,72.0,13.8724809,100.5830644,1,8.0,7.0,2,0,,3990000,
11008641,Nonthaburi,Bang Kruai,Plai Bang,119/2 Soi Wat Phra Ngoen,Detached House,380.0,3.0,2.0,115,2.0,140.0,13.828984,100.397292,0,,6.0,5,0,,3650000,
11029502,Bangkok,Ratchathewi,Makkasan,1032 Soi Petchburi   New Petchaburi Road,Condo,190.0,1.0,1.0,58,22.0,,13.749032,100.543564,3,,17.0,20,2013,July,7250000,125000.0
10322100,Nonthaburi,Mueang Nonthaburi,Bang Kraso,Rattanathibet Road,Condo,733.0,1.0,1.0,33,19.0,,13.871997,100.482574,1,,4.0,2,2014,March,1600000,48484.84848484849
10919346,Bangkok,Don Mueang,Si Kan,Si Khan,Townhouse,,3.0,2.0,74,2.0,76.0,13.9441332,100.5802503,0,,2.0,1,0,,2800000,
10940341,Bangkok,Khan Na Yao,Ram Inthra,คู้บอน6 แยก2-1,Townhouse,,3.0,2.0,80,2.0,64.0,13.8422625,100.6660469,0,20.0,9.0,10,0,,1850000,
10833064,Bangkok,Sathon,Thung Wat Don,55 Soi Chan 18/7 Chan Road,Condo,376.0,1.0,1.0,34,8.0,,13.707097,100.526724,0,20.0,18.0,11,2016,December,3661461,107690.0294117647
10974725,Bangkok,Suan Luang,Suan Luang,"Soi Phatthanakan 26, Phatthanakan Road",Condo,1482.0,1.0,1.0,26,18.0,,13.736117212,100.6169253619,0,20.0,9.0,5,2012,June,1750000,67307.69230769231
10985724,Nonthaburi,Pak Kret,Khlong Kluea,Prachachuen Road,Condo,625.0,1.0,1.0,22,5.0,,13.896884,100.554382,0,15.0,6.0,8,2020,March,1990000,90454.54545454546
10870585,Samut Prakan,Mueang Samut Prakan,Bang Muang,Pruksa-Srinakarin Road,Townhouse,490.0,3.0,2.0,99,2.0,80.0,13.591893,100.630067,0,,4.0,5,2016,,1790000,
10705093,Nonthaburi,Pak Kret,Bang Talat,Chaengwattana Chaengwattana,Condo,752.0,2.0,2.0,72,19.0,,13.895287,100.552219,0,17.0,6.0,10,2015,April,4890000,67916.66666666667
10144792,Bangkok,Watthana,Khlong Toei Nuea,Soi Sukhumvit 15,Condo,500.0,1.0,1.0,60,23.0,,13.7419566198,100.5582515926,3,,12.0,20,2013,January,7900000,131666.66666666666
10892940,Bangkok,Huai Khwang,Noble Revolve Ratchada,38 Ratchadapisek Road,Condo,802.0,1.0,1.0,22,25.0,,13.763912,100.569344,2,,16.0,20,2017,June,3600000,163636.36363636365
10077993,Bangkok,Rat Burana,Bang Pa Kok,653 Suksawat Road,Condo,892.0,1.0,1.0,25,17.0,,13.681739056,100.4935496012,0,20.0,16.0,11,2014,March,1850000,74000.0
10466261,Bangkok,Bang Na,Bang Na,107 Sukhumvit 107,Condo,157.0,2.0,1.0,32,3.0,,13.6593663225,100.6057477203,2,,8.0,8,2015,March,2450000,76562.5
9813986,Samut Prakan,Bang Phli,Bang Phli Yai,Bangna-Trad Road Yai,Condo,945.0,1.0,1.0,25,22.0,,13.640131,100.680643,0,5.0,5.0,10,2015,January,1600000,64000.0
10995417,Samut Prakan,Bang Phli,Bang Phli Yai,ถนนหนามแดง Yai,Detached House,,3.0,2.0,120,1.0,168.0,13.6179375,100.6940625,0,,2.0,1,0,,3690000,
8155621,Nonthaburi,Mueang Nonthaburi,Talat Khwan,8 Tiwanon Road,Condo,373.0,2.0,1.0,43,7.0,,13.8503919555,100.5164246705,1,,6.0,10,2018,January,3390000,78837.20930232559
10924656,Bangkok,Chatuchak,Chom Phon,992 Ladprao Road,Condo,1615.0,1.0,1.0,26,12.0,,13.8169662,100.5632457,3,,11.0,20,2020,May,3850000,148076.92307692306
10778728,Samut Prakan,Mueang Samut Prakan,Samrong Nuea,Sukhumvit 109 Road,Condo,166.0,2.0,2.0,60,5.0,,13.654387,100.602328,1,,13.0,20,2013,August,3250000,54166.666666666664
10545098,Nonthaburi,Mueang Nonthaburi,Sai Ma,ซอยบ้านไทรม้า ตำบลไทรม้า อำเภอเมือง นนทบุรี,Condo,905.0,1.0,1.0,26,18.0,,13.868741,100.473872,2,,5.0,1,2017,July,1430000,55000.0
11024497,Bangkok,Don Mueang,Si Kan,วิภาวดีรังสิต,Detached House,,2.0,2.0,140,2.0,140.0,13.9098625,100.5732969,0,,4.0,5,0,,2700000,
10920758,Bangkok,Thung Khru,Thung Khru,Thung Khru,Townhouse,,3.0,3.0,116,1.0,116.0,13.6140625,100.4970625,0,8.0,,1,0,,4200000,
11024667,Nonthaburi,Mueang Nonthaburi,Bang Khen,กรุงเทพ-นนทบุรี,Townhouse,,4.0,4.0,250,2.0,100.0,13.8373875,100.5182969,1,,1.0,3,0,,4500000,
11046409,Nonthaburi,Mueang Nonthaburi,Talat Khwan,"Soi Bypass Nonthaburi 13, Bypass Nonthaburi Road",Townhouse,,3.0,2.0,130,2.0,120.0,13.859083,100.489383,1,,2.0,7,2012,,3190000,
10772508,Bangkok,Ratchathewi,Makkasan,1515 Phetchaburi Rd,Condo,636.0,2.0,1.0,42,25.0,,13.7503068516,100.5555151865,3,,5.0,19,2018,December,5200000,123809.52380952382
10937076,Bangkok,Phaya Thai,Sam Sen Nai,ซอยประดิพัทธ์ 23 ถนนประดิพัทธ์ แขวงสามเสนใน เขตพญาไท กทม.,Condo,260.0,1.0,1.0,44,12.0,,13.790049,100.547449,3,,14.0,20,2019,August,6900000,156818.18181818182
11008483,Bangkok,Yan Nawa,Chong Nonsi,1298 Rama 3 Road,Condo,1296.0,1.0,1.0,49,9.0,,13.6835742743,100.549075297,0,18.0,4.0,5,2006,December,3450000,70408.16326530612
11008523,Bangkok,Ratchathewi,Thanon Phetchaburi,470 Petchburi Road,Condo,156.0,1.0,1.0,40,2.0,,13.7512714072,100.5330383142,3,,20.0,20,2009,December,5990000,149750.0
10882734,Samut Prakan,Mueang Samut Prakan,Bang Mueang Mai,ศรีนครินทร์,Townhouse,,2.0,3.0,110,2.0,92.0,13.6204375,100.6193125,0,11.0,6.0,8,0,,2650000,
11032203,Bangkok,Khlong San,Khlong San,Lat Ya Road,Condo,578.0,1.0,1.0,48,14.0,,13.729932,100.507508,2,20.0,7.0,20,2021,,5500000,114583.33333333333
9215956,Bangkok,Chatuchak,Chatuchak,Phaholyothin 21 Road,Condo,828.0,2.0,2.0,87,18.0,,13.823003,100.565282,3,20.0,20.0,20,2012,June,8500000,97701.14942528735
10561909,Bangkok,Prawet,Dok Mai,สุขาภิบาล​ 2,Detached House,,4.0,3.0,260,1.0,284.0,13.6931875,100.7074375,0,,1.0,4,0,,7500000,
10870615,Bangkok,Phaya Thai,Sam Sen Nai,Soi Inthamara 14,Condo,300.0,1.0,1.0,24,5.0,,13.7878183,100.5580885,0,20.0,8.0,6,2016,January,1700000,70833.33333333333
10947755,Samut Prakan,Mueang Samut Prakan,Bang Muang,Moo 10 Subboonchai Soi 39,Townhouse,266.0,3.0,2.0,168,2.0,96.0,13.6021427393,100.6254664507,0,,8.0,3,0,,2500000,
10561759,Bangkok,Chatuchak,Lat Yao,84/1 ถนนงามวงศ์วาน แขวงลาดยาว เขตจตุจักร กทม.,Condo,77.0,1.0,2.0,39,4.0,,13.845245,100.565148,2,20.0,8.0,12,2014,June,3750000,96153.84615384616
10967468,Nonthaburi,Mueang Nonthaburi,Bang Krang,Bang Kruai Sai Noi,Detached House,,4.0,6.0,250,2.0,236.0,13.8439375,100.4416875,0,4.0,5.0,2,0,,7300000,
10967488,Bangkok,Chom Thong,Bang Kho,55 Ratchaphruek Road,Condo,546.0,2.0,1.0,22,22.0,,13.713431,100.463979,1,,2.0,1,2015,April,2900000,131818.18181818182
10936229,Bangkok,Phra Khanong,Bang Chak,Sukhumvit 101/1 Road,Condo,347.0,2.0,1.0,41,8.0,,13.684408,100.624614,0,3.0,7.0,5,2015,February,3000000,73170.73170731707
10646023,Bangkok,Huai Khwang,Bang Kapi,New Petchaburi Road,Condo,661.0,1.0,1.0,37,30.0,,13.7462109456,100.5767202844,0,19.0,14.0,14,2022,,5200000,140540.54054054053
10879449,Bangkok,Chatuchak,Lat Yao,วิภาวดี,Townhouse,,3.0,2.0,200,2.0,128.0,13.8397875,100.5620156,2,20.0,3.0,11,0,,6980000,
11003366,Nonthaburi,Mueang Nonthaburi,Bang Kraso,สนามบินน้ำ,Townhouse,,2.0,2.0,110,2.0,88.0,13.8658917,100.4942346,1,,6.0,15,0,,1340000,
10954981,Nonthaburi,Pak Kret,Bang Talat,Chaengwattana Chaengwattana,Condo,752.0,1.0,1.0,52,16.0,,13.895287,100.552219,0,17.0,6.0,10,2015,April,2500000,48076.92307692308
8414417,Bangkok,Bang Na,Bang Na,Soi Sukhumvit 105 (Lasalle),Condo,425.0,1.0,1.0,24,6.0,,13.655379,100.64653,0,5.0,9.0,7,2017,January,1800000,75000.0
10960603,Nonthaburi,Bang Yai,Sao Thong Hin,Ring Road - Rattanathibet,Detached House,204.0,3.0,3.0,144,2.0,240.0,13.8649952458,100.4178174546,0,9.0,4.0,13,0,,4000000,
11045912,Nonthaburi,Pak Kret,Khlong Kluea,Chaeng Watthana Road,Condo,1231.0,1.0,1.0,31,11.0,,13.897264621,100.5523397718,0,15.0,6.0,8,2013,January,1650000,53225.8064516129
10669283,Nonthaburi,Mueang Nonthaburi,Bang Khen,333 Krungthep-Nonthaburi Rd,Condo,1063.0,2.0,2.0,66,22.0,,13.841102374,100.5129627055,2,,3.0,5,2014,July,5000000,75757.57575757576
10997191,Bangkok,Phra Khanong,Bang Chak,ถนนสุขุมวิท 64 แขวงบางจาก เขตพระโขนง กทม.,Condo,166.0,2.0,2.0,60,3.0,,13.686647,100.606345,2,,7.0,15,2014,February,3990000,66500.0
10778063,Nonthaburi,Pak Kret,Bang Phlap,Ratchapruek Road,Detached House,618.0,3.0,3.0,230,2.0,284.0,13.9372612002,100.4511393876,0,,4.0,4,0,,6290000,
10890655,Nonthaburi,Pak Kret,Bang Phlap,ราชพฤกษ์,Detached House,,4.0,3.0,260,2.0,428.0,13.9251875,100.4512969,0,4.0,3.0,1,0,,7900000,
10794208,Bangkok,Nong Chok,Krathum Rai,ถนนอยู่วิทยา,Townhouse,,3.0,2.0,68,2.0,68.0,13.8161224,100.8725406,0,,2.0,1,0,,1680000,
10882213,Bangkok,Thawi Watthana,Thawi Watthana,Thawi Watthana,Detached House,,3.0,3.0,200,2.0,332.0,13.7378375,100.3400469,0,,2.0,1,0,,6500000,
10064411,Bangkok,Khlong Toei,Phra Khanong,Rama 4 Road,Condo,1432.0,1.0,1.0,28,26.0,,13.712022,100.584435,2,,15.0,18,2011,December,2200000,78571.42857142857
11022278,Samut Prakan,Mueang Samut Prakan,Bang Pu,Bang Pu,Townhouse,,3.0,2.0,74,2.0,92.0,13.5288125,100.6859375,0,,3.0,4,0,,2550000,
10847461,Bangkok,Bang Sue,Wong Sawang,1333/1 ถนนกรุงเทพนนทบุรี แขวงวงศ์สว่าง เขตบางซื่อ,Condo,1287.0,2.0,1.0,49,31.0,,13.829169,100.527111,1,,2.0,2,2018,May,4799000,97938.77551020408
11006385,Bangkok,Phra Khanong,Bang Chak,3009 Sukhumvit 101 Road,Condo,778.0,1.0,1.0,32,16.0,,13.6919401018,100.6083053577,2,,9.0,12,2020,January,5490000,171562.5
10972596,Nonthaburi,Mueang Nonthaburi,Sai Ma,Sai Ma,Detached House,,3.0,3.0,150,2.0,212.0,13.8585375,100.4735781,0,,,1,0,,8090000,
10610927,Bangkok,Khlong Toei,Khlong Toei,ถนน สุขุมวิท,Condo,70.0,1.0,1.0,44,4.0,,13.725615,100.562098,2,,18.0,20,2014,February,5900000,134090.9090909091
10938909,Nonthaburi,Mueang Nonthaburi,Talat Khwan,เรวดี36/1,Townhouse,,3.0,3.0,140,2.0,84.0,13.8573375,100.5067969,2,,10.0,7,0,,4300000,
10965683,Bangkok,Chatuchak,Chom Phon,"333 Soi Lat Phrao 26 Yæk 2, Lat Phrao Road",Condo,156.0,2.0,1.0,42,6.0,,13.801660139300001,100.5718023294,2,,11.0,8,2017,January,3900000,92857.14285714286
10828416,Nonthaburi,Mueang Nonthaburi,Bang Khen,"117 Soi Sombatthep, Prachachuen Road",Condo,206.0,1.0,1.0,32,7.0,,13.858477,100.54512,0,20.0,15.0,20,2015,November,1900000,59375.0
10690259,Bangkok,Lak Si,Thung Song Hong,174 Chaeng Watthana 10 Alley,Condo,482.0,1.0,1.0,28,6.0,,13.889075,100.578039,1,20.0,6.0,13,2016,January,1650000,58928.57142857143
10868162,Bangkok,Bang Kapi,Hua Mak,Krungthep Kreetha Road,Townhouse,293.0,3.0,2.0,160,2.0,,13.741045,100.662796,0,8.0,1.0,5,0,,4700000,
11032550,Nonthaburi,Pak Kret,Khlong Kluea,10/187 Soi Pakkred - Chaengwattana 35,Townhouse,255.0,4.0,4.0,200,2.0,80.0,13.9054228357,100.5411496213,0,19.0,5.0,3,0,,5200000,
10834387,Samut Prakan,Bang Phli,Racha Thewa,Soi Gingkaew 37,Detached House,288.0,3.0,3.0,180,2.0,200.0,13.695164,100.716744,0,,,1,2021,February,7850000,
10947384,Bangkok,Bang Kho Laem,Bang Khlo,3725-4334 Charoen Rat Road,Condo,885.0,2.0,2.0,55,22.0,,13.700734717,100.5165440774,0,11.0,15.0,10,2017,June,5800000,105454.54545454546
10611795,Bangkok,Watthana,Khlong Tan Nuea,"25/1 Soi Sukhumvit 49, Sukhumvit Road",Condo,85.0,1.0,1.0,35,4.0,,13.730279,100.575962,2,,18.0,20,2012,June,6200000,177142.85714285713
10974300,Samut Prakan,Mueang Samut Prakan,Samrong Nuea,"Soi Sukhumvit 109, Sukhumvit Road",Condo,171.0,1.0,1.0,29,7.0,,13.655902,100.599419,1,,15.0,20,2016,March,1569000,54103.44827586207
10579866,Bangkok,Thung Khru,Bang Mot,Soi Phutthabucha 36,Townhouse,207.0,3.0,3.0,120,2.0,76.0,13.6465373872,100.4782217974,0,7.0,4.0,4,0,,3100000,
10810365,Bangkok,Khlong Sam Wa,Bang Chan,Bang Chun,Detached House,,3.0,3.0,180,2.0,372.0,13.8402137,100.7323332,0,,2.0,3,0,,7300000,
10866865,Bangkok,Din Daeng,Din Daeng,Sutthisarn Winitchai Road,Condo,270.0,1.0,1.0,32,10.0,,13.789899,100.573568,1,,12.0,13,2013,July,2950000,92187.5
10848807,Bangkok,Chatuchak,Chom Phon,432 Ladprao Road,Condo,514.0,1.0,1.0,24,17.0,,13.806067,100.572731,2,,8.0,9,2017,December,2800000,116666.66666666667
11029664,Bangkok,Bang Khen,Anusawari,57/47 Ram Intra Road,Condo,266.0,2.0,1.0,40,2.0,,13.863161999999999,100.616167,0,20.0,9.0,10,2016,,3500000,87500.0
7583952,Bangkok,Phasi Charoen,Bang Wa,Phetkasem Road,Condo,417.0,1.0,1.0,30,10.0,,13.713951999999999,100.441007,2,,5.0,13,2012,October,1690000,56333.333333333336
10968831,Bangkok,Bang Khun Thian,Samae Dam,Samae Dam,Detached House,,3.0,2.0,78,2.0,80.0,13.6142348,100.4059456,0,,6.0,2,0,,1799000,
10786437,Bangkok,Watthana,Phra Khanong Nuea,Phra Kanong Nua,Detached House,,3.0,3.0,150,2.0,84.0,13.7335625,100.6000625,0,20.0,14.0,9,0,,5300000,
10847960,Bangkok,Phaya Thai,Sam Sen Nai,"Soi Ari 2, Paholayothin Road",Condo,79.0,2.0,1.0,47,4.0,,13.777822,100.540274,2,,14.0,14,2017,June,5490000,116808.51063829787
10737368,Bangkok,Bang Kapi,Hua Mak,18 Rama 9 Road,Condo,639.0,1.0,1.0,32,21.0,,13.746714,100.606159,1,,5.0,12,2019,December,2980000,93125.0
11022884,Bangkok,Khlong Sam Wa,Sam Wa Tawan Tok,พระยาสุเรนทร์,Townhouse,,2.0,2.0,120,2.0,96.0,13.8714625,100.6855781,0,,2.0,2,0,,2000000,
10783089,Nonthaburi,Bang Kruai,Bang Khu Wiang,Bang Khu Wiang,Detached House,,3.0,3.0,180,2.0,212.0,13.8135951,100.4227992,0,,6.0,1,0,,5890000,
10687173,Samut Prakan,Bang Phli,Bang Kaeo,Bang Kaeo,Townhouse,,3.0,4.0,180,2.0,128.0,13.6335741,100.7548851,0,,6.0,1,0,,5950000,
10725698,Nonthaburi,Mueang Nonthaburi,Bang Kraso,ซอยนนทบุรี 15 Sanam Bin Nam Road,Condo,2351.0,1.0,1.0,25,55.0,,13.87393,100.478563,1,,4.0,2,2019,June,2140000,85600.0
8464276,Bangkok,Phra Khanong,Bang Chak,Soi Udom Suk 29 Sukhumvit Road,Condo,186.0,2.0,1.0,49,3.0,,13.678592,100.624637,0,7.0,7.0,7,2014,February,3990000,81428.57142857143
10957817,Bangkok,Khlong Sam Wa,Bang Chan,Bang Chun,Townhouse,,3.0,2.0,87,2.0,88.0,13.8568875,100.7219844,0,11.0,7.0,9,0,,3250000,
10796475,Nonthaburi,Bang Kruai,Bang Si Thong,Bangkruai - Sai Noi 26 Road,Detached House,320.0,3.0,3.0,145,1.0,308.0,13.809332,100.482304,0,,7.0,2,2017,,7190000,
10798562,Bangkok,Taling Chan,Bang Chueak Nang,Soi Imamphon Village 2,Detached House,110.0,4.0,4.0,480,2.0,260.0,13.7421446182,100.4445509785,0,7.0,9.0,5,0,,4900000,
10991437,Samut Prakan,Phra Samut Jadee,Nai Khlong Bang Pla Kot,Nai Khlong Bang Pla Kot,Townhouse,,4.0,2.0,64,2.0,84.0,13.5840625,100.5083125,0,4.0,2.0,1,0,,2090000,
10612234,Bangkok,Din Daeng,The Kris Express 2,28 ซอยรัชดาภิเษก 19 ถนนรัชดาภิเษก แขวง/เขตดินแดง กทม,Condo,98.0,1.0,1.0,42,6.0,,13.799074,100.573936,2,,9.0,7,2012,June,3389999,80714.26190476191
10957308,Bangkok,Chatuchak,Chom Phon,"2 Soi Ladprao 17, Lardplao road",Condo,339.0,1.0,1.0,34,3.0,,13.806883,100.572691,2,,9.0,8,2009,June,2980000,87647.05882352941
10781657,Bangkok,Bang Na,Bang Na,39 Udomsuk Road,Condo,1459.0,1.0,1.0,31,17.0,,13.678787,100.615865,1,,13.0,15,2020,April,3400000,109677.41935483871
7891318,Bangkok,Chatuchak,Sena Nikhom,238/9 Paholayothin Road,Condo,882.0,1.0,1.0,34,7.0,,13.8373903889,100.5813614749,2,20.0,6.0,6,2016,January,2500000,73529.41176470589
10936630,Nonthaburi,Pak Kret,Ban Mai,Ban Mai,Townhouse,,3.0,3.0,155,2.0,76.0,13.928678099999999,100.5408622,0,5.0,5.0,5,0,,6750000,
10769859,Nonthaburi,Bang Yai,Bang Len,Bang Len,Townhouse,,3.0,2.0,116,2.0,,13.8448335,100.3610179,0,,6.0,3,0,,2690000,
10870475,Bangkok,Khlong Sam Wa,Bang Chan,Bang Chun,Townhouse,,3.0,2.0,127,2.0,88.0,13.8573625,100.7256406,0,7.0,5.0,5,0,,2350000,
10577435,Samut Prakan,Phra Samut Jadee,Ban Khlong Suan,359/265 คลองสวน,Townhouse,,2.0,1.0,90,1.0,80.0,13.5805375,100.4757969,0,7.0,3.0,2,0,,799000,
10964660,Bangkok,Yan Nawa,Chong Nonsi,Soi Sri Bamphen,Condo,278.0,1.0,1.0,30,18.0,,13.718354,100.550478,2,,8.0,2,2020,,3360000,112000.0
10914293,Nonthaburi,Pak Kret,Bang Phut,ติวานนท์,Detached House,,4.0,2.0,150,2.0,160.0,13.9333125,100.5199375,0,,8.0,3,0,,3980000,
11030835,Bangkok,Bang Sue,Wong Sawang,1333/1 ถนนกรุงเทพนนทบุรี แขวงวงศ์สว่าง เขตบางซื่อ,Condo,1287.0,1.0,1.0,32,34.0,,13.829169,100.527111,1,,2.0,2,2018,May,3200000,100000.0
7539125,Bangkok,Prawet,Nong Bon,9/51 ศรีนครินทร์,Townhouse,,3.0,3.0,200,2.0,80.0,13.6859233,100.6466003,0,19.0,10.0,20,0,,4900000,
11005192,Samut Prakan,Bang Sao Thong,Sisa Chorakhe Noi,"Soi Ladkrabang 54, Ladkrabang Road",Townhouse,340.0,3.0,2.0,84,2.0,68.0,13.694567,100.783726,0,,2.0,2,0,,2490000,
10880298,Samut Prakan,Mueang Samut Prakan,Samrong Nuea,"Soi Bearing 14, Sukhumvit 107 Road",Condo,137.0,1.0,1.0,26,7.0,,13.654734,100.606958,1,,8.0,10,2018,January,1850000,71153.84615384616
11020845,Bangkok,Din Daeng,Din Daeng,461 Ratchadaphisek Road,Condo,535.0,1.0,1.0,28,4.0,,13.784105,100.573093,2,,19.0,20,2017,August,3195000,114107.14285714286
10392874,Bangkok,Nong Khaem,Nong Khang Phlu,Nong Kang Plu,Detached House,,6.0,6.0,378,2.0,380.0,13.7192347,100.3810988,0,17.0,4.0,1,0,,5000000,
10938018,Bangkok,Bang Kapi,Khlong Chan,60-127 Soi Lat Phrao 111,Condo,856.0,1.0,1.0,58,6.0,,13.7715650449,100.6371309325,0,20.0,18.0,20,2003,January,2200000,37931.03448275862
11011030,Samut Prakan,Phra Samut Jadee,Nai Khlong Bang Pla Kot,Nai Khlong Bang Pla Kot,Townhouse,,3.0,2.0,96,2.0,96.0,13.5777125,100.5523906,0,,6.0,3,0,,1500000,
8865397,Samut Prakan,Mueang Samut Prakan,Samrong Nuea,Sukhumvit Road,Condo,1770.0,1.0,1.0,35,28.0,,13.646183,100.595117,1,20.0,16.0,20,2017,March,3300000,94285.71428571429
10892950,Bangkok,Huai Khwang,Bang Kapi,Petchaburi Road,Condo,515.0,2.0,2.0,67,26.0,,13.744204,100.585341,0,20.0,11.0,14,2012,January,6700000,100000.0
10880780,Bangkok,Bang Na,Bang Na,195 Sanphawut Road,Condo,1569.0,1.0,1.0,33,12.0,,13.673215,100.604476,2,,6.0,4,2017,January,3090000,93636.36363636363
10964399,Bangkok,Chom Thong,Bang Kho,Bangko,Townhouse,,3.0,3.0,160,2.0,80.0,13.7119375,100.4616875,1,,3.0,2,0,,6100000,
10627511,Bangkok,Don Mueang,Si Kan,Si Khan,Detached House,,2.0,1.0,60,2.0,60.0,13.9183125,100.5789375,0,,9.0,9,0,,1400000,
10864091,Bangkok,Khlong San,Khlong Ton Sai,543 Taksin Road,Condo,593.0,1.0,1.0,38,29.0,,13.7213126924,100.50685259790001,3,,12.0,20,2013,June,4390000,115526.31578947368
11009740,Samut Prakan,Mueang Samut Prakan,Samrong Nuea,ซอยสุขุมวิท 113 ถนนสุขุมวิท ตำบลสำโรงเหนือ อำเภอเมือง สมุทรปราการ,Condo,336.0,1.0,1.0,28,18.0,,13.647505,100.600838,1,20.0,15.0,20,2018,October,1655000,59107.142857142855
10609844,Bangkok,Huai Khwang,Huai Khwang,279 Ratchadapisaek Road,Condo,837.0,1.0,1.0,31,12.0,,13.7828917965,100.574656751,2,,20.0,20,2013,December,3490000,112580.64516129032
10987090,Samut Prakan,Mueang Samut Prakan,Phraek Sa Mai,Phreak Sa Mai,Townhouse,,2.0,2.0,100,2.0,80.0,13.5713375,100.6811719,0,10.0,3.0,2,0,,1990000,
10980740,Bangkok,Din Daeng,Din Daeng,Vibhavadi Rangsit 10 Alley,Condo,79.0,1.0,1.0,28,18.0,,13.7911444052,100.5630319828,0,20.0,12.0,8,2014,December,2320000,82857.14285714286
10607843,Bangkok,Huai Khwang,Huai Khwang,Rama 9 Road,Condo,1908.0,1.0,1.0,40,18.0,,13.754565640500001,100.5754331598,0,20.0,12.0,20,2013,June,3350000,83750.0
10692100,Nonthaburi,Mueang Nonthaburi,Bang Rak Noi,Bang Rak Noi,Townhouse,,2.0,2.0,139,1.0,72.0,13.8838125,100.4556875,0,20.0,15.0,9,0,,1580000,
10685895,Nonthaburi,Mueang Nonthaburi,Bang Kraso,Rattanathibet,Condo,633.0,1.0,1.0,29,27.0,,13.8706318598,100.4695602495,1,,4.0,3,2014,August,2400000,82758.62068965517
10861327,Nonthaburi,Bang Kruai,Maha Sawat,บางกรวย-จงถนอม,Detached House,,4.0,3.0,175,2.0,140.0,13.8135951,100.4227992,0,,6.0,1,0,,5600000,
10399120,Nonthaburi,Bang Yai,Sao Thong Hin,Rattanathibet,Condo,844.0,1.0,1.0,22,13.0,,13.874865,100.414276,2,,20.0,20,2019,October,1350000,61363.63636363636
10909947,Bangkok,Watthana,Phra Khanong Nuea,"9 Soi Sukhumvit 65, Sukhumvit Road",Condo,124.0,1.0,1.0,31,7.0,,13.720662,100.588166,2,,20.0,20,2010,June,3250000,104838.70967741935
10689841,Nonthaburi,Pak Kret,Khlong Kluea,Chaeng Watthana Road,Condo,1231.0,2.0,2.0,48,1.0,,13.897264621,100.5523397718,0,15.0,6.0,8,2013,January,3650000,76041.66666666667
10819766,Bangkok,Bang Na,Bang Na,195 Sanphawut Road,Condo,1569.0,1.0,1.0,33,17.0,,13.673215,100.604476,2,,6.0,4,2017,January,2850000,86363.63636363637
11023689,Nonthaburi,Mueang Nonthaburi,Bang Kraso,557 Nonthaburi Road,Condo,1796.0,2.0,2.0,58,12.0,,13.8815191177,100.4857063353,0,14.0,2.0,4,2016,January,3450000,59482.75862068965
10984267,Bangkok,Khlong Sam Wa,Sam Wa Tawan Tok,38/480 ถนน ไทยรามัญ,Townhouse,,3.0,2.0,96,2.0,96.0,13.9013125,100.7081875,0,,1.0,5,0,,3300000,
11032314,Bangkok,Khlong Toei,Phra Khanong,"55 Soi Sukhumvit 36, Sukhumvit Road",Condo,496.0,1.0,1.0,34,10.0,,13.721547,100.576713,2,,15.0,20,2016,December,6140000,180588.23529411765
9854296,Samut Prakan,Mueang Samut Prakan,Bang Muang,ซอยเทพารักษ์ 66 ถนนเทพารักษ์,Detached House,,3.0,2.0,204,2.0,248.0,13.6129782,100.6146585,0,8.0,9.0,5,0,,5300000,
10880494,Bangkok,Huai Khwang,Noble Revolve Ratchada,38 Ratchadapisek Road,Condo,802.0,1.0,1.0,27,25.0,,13.763912,100.569344,2,,16.0,20,2017,June,3750000,138888.88888888888
11028599,Bangkok,Watthana,Khlong Tan Nuea,259 ถนนสุขุมวิท 63 แขวงคลองตันเหนือ เขตวัฒนา กทม.,Condo,537.0,1.0,1.0,30,9.0,,13.7336097538,100.5871954405,0,20.0,20.0,20,2020,December,6000000,200000.0
10826852,Bangkok,Watthana,The Alcove Sukhumvit 49,Soi Sukhumvit 49 Sukhumvit Road,Condo,48.0,2.0,1.0,63,6.0,,13.72988,100.576015,2,,18.0,20,2015,March,8300000,131746.03174603175
11000461,Bangkok,Suan Luang,Suan Luang,Srinakarin Road,Condo,1152.0,1.0,1.0,32,5.0,,13.744081,100.644114,1,,5.0,3,2009,March,1400000,43750.0
